scraped_at,region,property_type,transaction_type,title,price,price_display,currency,bedrooms,bathrooms,carpark,size_sqft,area,state,full_address,furnishing,seller_name,seller_type,listing_url
2026-05-29T18:24:09.804368+00:00,negeri-sembilan,single-storey,For Sale,Port Dickson Batu 9 Taman Intan Perdana Single Storey House for Sale,250000.0,"RM 250,000",MYR,3,2,,1000,Port Dickson,Negeri Sembilan,Port Dickson Batu 9 Taman Intan Perdana Single Storey House for Sale,,,,https://www.mudah.my/port-dickson-batu-9-taman-intan-perdana-single-storey-house-for-sale-114838884.htm
2026-05-29T18:24:08.572089+00:00,negeri-sembilan,single-storey,For Sale,Bukit Sendayan Single Storey Terrace House For Sale,230000.0,"RM 230,000",MYR,3,2,,1300,Bandar Sri Sendayan,Negeri Sembilan,,,,,https://www.mudah.my/bukit-sendayan-single-storey-terrace-house-for-sale-114047108.htm
2026-05-29T18:24:06.784069+00:00,negeri-sembilan,single-storey,For Sale,Projek Terbaru di Port Dickson | Single Storey Rumah Homestay,300000.0,"RM 300,000",MYR,4,2,,1400,Port Dickson,Negeri Sembilan,,,,,https://www.mudah.my/projek-terbaru-di-port-dickson-single-storey-rumah-homestay-105209249.htm
2026-05-29T18:24:05.260060+00:00,negeri-sembilan,single-storey,For Sale,"Single Storey Terrace House (1100sf,3R2B) Taman Tuanku Jaafar Seremban",320000.0,"RM 320,000",MYR,3,2,,1100,Senawang,Negeri Sembilan,"Single Storey Terrace House (1100sf,3R2B) Taman Tuanku Jaafar Seremban",,,,https://www.mudah.my/single-storey-terrace-house-1100sf-3r2b-taman-tuanku-jaafar-seremban-114833863.htm
2026-05-29T18:24:04.397869+00:00,negeri-sembilan,single-storey,For Sale,"Taman Megaway, Sikamat, Single Storey Terrace House For Sale",290000.0,"RM 290,000",MYR,4,2,,1650,Sikamat,Negeri Sembilan,"Taman Megaway, Sikamat, Single Storey Terrace House For Sale",,,,https://www.mudah.my/taman-megaway-sikamat-single-storey-terrace-house-for-sale-107190007.htm
2026-05-29T18:24:03.257537+00:00,negeri-sembilan,single-storey,For Sale,"Semi detached single storey, RUMAH BERKEMBAR 1 TINGKAT full loan",420000.0,"RM 420,000",MYR,3,3,,2647,Sikamat,Negeri Sembilan,,,,,https://www.mudah.my/semi-detached-single-storey-rumah-berkembar-1-tingkat-full-loan-114389383.htm
2026-05-29T18:24:01.008818+00:00,negeri-sembilan,single-storey,For Sale,"RUMAH CANTIK! Single Storey Terrace, Nusari Bayu 1 Bandar Sri Sendayan",320000.0,"RM 320,000",MYR,3,2,,1400,Bandar Sri Sendayan,Negeri Sembilan,,,,,https://www.mudah.my/rumah-cantik-single-storey-terrace-nusari-bayu-1-bandar-sri-sendayan-114843583.htm
2026-05-29T18:23:58.703803+00:00,negeri-sembilan,single-storey,For Sale,"[ Paling Murah] Single Storey House, Taman Nada Seruni, Kuala Pilah",259000.0,"RM 259,000",MYR,3,2,,1300,Kuala Pilah,Negeri Sembilan,"[ Paling Murah] Single Storey House, Taman Nada Seruni, Kuala Pilah",,,,https://www.mudah.my/paling-murah-single-storey-house-taman-nada-seruni-kuala-pilah-113064435.htm
2026-05-29T04:01:49.129654+00:00,negeri-sembilan,single-storey,For Sale,"RUMAH CANTIK! Single Storey Terrace, Taman Gadong Jaya, Labu",270000.0,"RM 270,000",MYR,3,2,,1300,Labu,Negeri Sembilan,"RUMAH CANTIK! Single Storey Terrace, Taman Gadong Jaya, Labu",,,,https://www.mudah.my/rumah-cantik-single-storey-terrace-taman-gadong-jaya-labu-114842209.htm
2026-05-29T04:01:34.020221+00:00,negeri-sembilan,single-storey,For Sale,"Below value, Endlot (22x80) Single Storey House at Taman Bunga Blossom",338000.0,"RM 338,000",MYR,3,2,,1760,Seremban,Negeri Sembilan,"Below value, Endlot (22x80) Single Storey House at Taman Bunga Blossom",,,,https://www.mudah.my/below-value-endlot-22x80-single-storey-house-at-taman-bunga-blossom-110960667.htm
2026-05-29T04:01:33.856213+00:00,negeri-sembilan,single-storey,For Sale,"Single Storey Terrace House Taman Kiara Indah, Sikamat Seremban",340000.0,"RM 340,000",MYR,4,2,,1540,Seremban,Negeri Sembilan,"Single Storey Terrace House Taman Kiara Indah, Sikamat Seremban",,,,https://www.mudah.my/single-storey-terrace-house-taman-kiara-indah-sikamat-seremban-114101967.htm
2026-05-29T03:55:54.593174+00:00,negeri-sembilan,single-storey,For Sale,"Cheapest single storey house at Taman Sikamat Utama, Seremban",350000.0,"RM 350,000",MYR,3,2,,1760,Sikamat,Negeri Sembilan,"Cheapest single storey house at Taman Sikamat Utama, Seremban",,,,https://www.mudah.my/cheapest-single-storey-house-at-taman-sikamat-utama-seremban-106974353.htm
2026-05-29T03:55:53.205174+00:00,negeri-sembilan,single-storey,For Sale,"Rumah baru, Full Loan - Single Storey Port Dickson Negeri Sembilan",279000.0,"RM 279,000",MYR,3,2,,1300,Port Dickson,Negeri Sembilan,,,,,https://www.mudah.my/rumah-baru-full-loan-single-storey-port-dickson-negeri-sembilan-114805058.htm
2026-05-29T03:55:51.502164+00:00,negeri-sembilan,single-storey,For Sale,"24’ x 70’ Single Storey Terrace House, Seremban 2 (Garden Avenue 2)",365000.0,"RM 365,000",MYR,3,2,,1680,Seremban 2,Negeri Sembilan,,,,,https://www.mudah.my/24-x-70-single-storey-terrace-house-seremban-2-garden-avenue-2-114854638.htm
2026-05-29T03:55:50.775159+00:00,negeri-sembilan,single-storey,For Sale,Renovated and Fully Extended Single Storey House at Seremban Tiga,335000.0,"RM 335,000",MYR,3,2,,1650,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/renovated-and-fully-extended-single-storey-house-at-seremban-tiga-112509157.htm
2026-05-29T03:55:49.852159+00:00,negeri-sembilan,single-storey,For Sale,"Single Storey Terrace House,Taman Desa Cempaka, Bandar Baru Nilai",320000.0,"RM 320,000",MYR,3,2,,1646,Nilai,Negeri Sembilan,"Single Storey Terrace House,Taman Desa Cempaka, Bandar Baru Nilai",,,,https://www.mudah.my/single-storey-terrace-house-taman-desa-cempaka-bandar-baru-nilai-114858311.htm
2026-05-29T03:55:49.271157+00:00,negeri-sembilan,single-storey,For Sale,"Single-storey bungalow house @ Mantin Town, N.Sembilan",980000.0,"RM 980,000",MYR,5,3,,7000,Mantin,Negeri Sembilan,,,,,https://www.mudah.my/single-storey-bungalow-house-mantin-town-n-sembilan-114865062.htm
2026-05-29T03:55:48.650156+00:00,negeri-sembilan,single-storey,For Sale,Single Storey Semi Detached House @ Taman South East Seremban for Sale,548000.0,"RM 548,000",MYR,4,2,,4530,Seremban,Negeri Sembilan,Single Storey Semi Detached House @ Taman South East Seremban for Sale,,,,https://www.mudah.my/single-storey-semi-detached-house-taman-south-east-seremban-for-sale-114865569.htm
2026-05-29T03:55:48.028154+00:00,negeri-sembilan,single-storey,For Sale,Single storey terrace house- TAMAN POLITEKNIK PD - No.1181,199000.0,"RM 199,000",MYR,3,2,,1300,Port Dickson,Negeri Sembilan,,,,,https://www.mudah.my/single-storey-terrace-house-taman-politeknik-pd-no-1181-97214033.htm
2026-05-29T03:55:47.686152+00:00,negeri-sembilan,single-storey,For Sale,"Single Storey Bungalow house@ Jlln Manickavasagam,  Lobak, Seremban",670000.0,"RM 670,000",MYR,3,2,,9501,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/single-storey-bungalow-house-jlln-manickavasagam-lobak-seremban-114872499.htm
2026-05-29T03:55:47.031149+00:00,negeri-sembilan,single-storey,For Sale,Single Storey Terrace House FOR SALE! @ Kuala Klawang Town,250000.0,"RM 250,000",MYR,3,2,,1200,Kuala Klawang,Negeri Sembilan,,,,,https://www.mudah.my/single-storey-terrace-house-for-sale-kuala-klawang-town-114394150.htm
2026-05-29T03:55:46.624151+00:00,negeri-sembilan,single-storey,For Sale,Single Storey House (FULLY RENOVATED) LIKE NEW @ Taman Senawang Indah,350000.0,"RM 350,000",MYR,3,2,,1200,Senawang,Negeri Sembilan,Single Storey House (FULLY RENOVATED) LIKE NEW @ Taman Senawang Indah,,,,https://www.mudah.my/single-storey-house-fully-renovated-like-new-taman-senawang-indah-114522060.htm
2026-05-29T03:55:46.013147+00:00,negeri-sembilan,single-storey,For Sale,Rumah Semi D Single Storey,450000.0,"RM 450,000",MYR,4,2,,3200,Port Dickson,Negeri Sembilan,,,,,https://www.mudah.my/rumah-semi-d-single-storey-114839578.htm
2026-05-29T19:12:01.333165+00:00,negeri-sembilan,townhouse,For Sale,Seremban Newly Completed Townhouse ready to move in Freehold Guarded,319222.0,"RM 319,222",MYR,3,2,,1279,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/seremban-newly-completed-townhouse-ready-to-move-in-freehold-guarded-114466186.htm
2026-05-29T19:09:28.467410+00:00,negeri-sembilan,townhouse,For Sale,"TOWNHOUSE DOUBLE VOLUME @ Laman Cempaka, Kota Seriemas, Nilai",270000.0,"RM 270,000",MYR,1,1,,836,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/townhouse-double-volume-laman-cempaka-kota-seriemas-nilai-114473676.htm
2026-05-29T19:09:27.927400+00:00,negeri-sembilan,townhouse,For Sale,"Renovated Townhouse Suci Bandar Ainsdale, seremban",275000.0,"RM 275,000",MYR,3,2,,1022,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/renovated-townhouse-suci-bandar-ainsdale-seremban-114518636.htm
2026-05-29T19:07:01.732001+00:00,negeri-sembilan,townhouse,For Sale,(Last 2 24x65) Seremban Sikamat Townhouse|Full Loan |Ready Move In,250000.0,"RM 250,000",MYR,3,2,,1111,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/last-2-24x65-seremban-sikamat-townhouse-full-loan-ready-move-in-114451390.htm
2026-05-29T19:04:38.552745+00:00,negeri-sembilan,townhouse,For Sale,"Move in Ready Townhouse Cempaka Seri 1, Town Villas, Kota Seriemas",410000.0,"RM 410,000",MYR,3,3,,1611,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/move-in-ready-townhouse-cempaka-seri-1-town-villas-kota-seriemas-114025945.htm
2026-05-29T19:02:32.705375+00:00,negeri-sembilan,townhouse,For Sale,24x80 Townhouse Sikamat,300000.0,"RM 300,000",MYR,3,1,,1297,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/24x80-townhouse-sikamat-114531722.htm
2026-05-29T19:00:19.582157+00:00,negeri-sembilan,townhouse,For Sale,Taman Gadong Jaya  Seremban Townhouse Open Facing Flexible Deposit,150000.0,"RM 150,000",MYR,3,2,,700,Labu,Negeri Sembilan,Taman Gadong Jaya  Seremban Townhouse Open Facing Flexible Deposit,,,,https://www.mudah.my/taman-gadong-jaya-seremban-townhouse-open-facing-flexible-deposit-114112600.htm
2026-05-29T19:00:19.092456+00:00,negeri-sembilan,townhouse,For Sale,Townhouse For Sale | Freehold Non-Bumi | Bandar Ainsdale Seremban,295000.0,"RM 295,000",MYR,3,2,,1032,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/townhouse-for-sale-freehold-non-bumi-bandar-ainsdale-seremban-114589052.htm
2026-05-29T19:00:17.978120+00:00,negeri-sembilan,townhouse,For Sale,"FREEHOLD 3R2B Townhouse Cempaka Seri 2, Kota Seriemas Nilai BELOW MV",400000.0,"RM 400,000",MYR,3,2,,1819,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/freehold-3r2b-townhouse-cempaka-seri-2-kota-seriemas-nilai-below-mv-114373933.htm
2026-05-29T18:52:21.816618+00:00,negeri-sembilan,townhouse,For Sale,Nilai Bayu 1 Residence Townhouse,420000.0,"RM 420,000",MYR,3,2,,1333,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/nilai-bayu-1-residence-townhouse-114132685.htm
2026-05-29T18:50:40.605078+00:00,negeri-sembilan,townhouse,For Sale,"MURAH TOWNHOUSE Taman Sri Penaga 3, Sikamat, Seremban",180000.0,"RM 180,000",MYR,3,2,,743,Sikamat,Negeri Sembilan,"MURAH TOWNHOUSE Taman Sri Penaga 3, Sikamat, Seremban",,,,https://www.mudah.my/murah-townhouse-taman-sri-penaga-3-sikamat-seremban-114681527.htm
2026-05-29T18:50:37.737859+00:00,negeri-sembilan,townhouse,For Sale,Seremban Freehold Townhouse Berpengawal baru siap dibina unit terhad,319222.0,"RM 319,222",MYR,3,2,,1279,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/seremban-freehold-townhouse-berpengawal-baru-siap-dibina-unit-terhad-114682714.htm
2026-05-29T18:49:51.237100+00:00,negeri-sembilan,townhouse,For Sale,Townhouse Groundfloor Nilai EndLot @ Taman Nilai Perdana,400000.0,"RM 400,000",MYR,3,2,,2304,Nilai,Negeri Sembilan,Townhouse Groundfloor Nilai EndLot @ Taman Nilai Perdana,,,,https://www.mudah.my/townhouse-groundfloor-nilai-endlot-taman-nilai-perdana-114107290.htm
2026-05-29T18:48:41.690748+00:00,negeri-sembilan,townhouse,For Sale,"Ground Floor Townhouse @ Bandar Ainsdale, Seremban",300000.0,"RM 300,000",MYR,3,2,,925,Seremban,Negeri Sembilan,"Jalan 1A, Taman Suci, Bandar Ainsdale, 70200 Seremban, Negeri Sembilan",,,,https://www.mudah.my/ground-floor-townhouse-bandar-ainsdale-seremban-112519424.htm
2026-05-29T18:43:29.064087+00:00,negeri-sembilan,townhouse,For Sale,"Duplex Penthouse Townhouse"" @ Palm Springs / Dickson Bay Golf Resort,",300000.0,"RM 300,000",MYR,4,4,,2271,Pasir Panjang,Negeri Sembilan,"Jalan Pantai, 71250 Pasir Panjang, Negeri Sembilan",,,,https://www.mudah.my/duplex-penthouse-townhouse-palm-springs-dickson-bay-golf-resort-114753226.htm
2026-05-29T18:43:24.642961+00:00,negeri-sembilan,townhouse,For Sale,"Rm450k Cempaka Villa 1 townhouse, Nilai",450000.0,"RM 450,000",MYR,3,3,,2077,Nilai,Negeri Sembilan,"Jalan Laman Cempaka, Kota Seriemas, 71800 Nilai, Negeri Sembilan",,,,https://www.mudah.my/rm450k-cempaka-villa-1-townhouse-nilai-113876037.htm
2026-05-29T18:41:37.674588+00:00,negeri-sembilan,townhouse,For Sale,Taman Penaga Mewah Townhouse / Sikamat Area / Near Seremban Town,340000.0,"RM 340,000",MYR,3,2,,1680,Sikamat,Negeri Sembilan,Taman Penaga Mewah Townhouse / Sikamat Area / Near Seremban Town,,,,https://www.mudah.my/taman-penaga-mewah-townhouse-sikamat-area-near-seremban-town-114693913.htm
2026-05-29T18:41:36.795189+00:00,negeri-sembilan,townhouse,For Sale,"Townhouse Tingkat 1 Taman Gadong Jaya, Labu, Negeri Sembilan",150000.0,"RM 150,000",MYR,3,2,,700,Labu,Negeri Sembilan,"Townhouse Tingkat 1 Taman Gadong Jaya, Labu, Negeri Sembilan",,,,https://www.mudah.my/townhouse-tingkat-1-taman-gadong-jaya-labu-negeri-sembilan-113994310.htm
2026-05-29T18:39:36.672661+00:00,negeri-sembilan,townhouse,For Sale,(NEGO + FACING OPEN) Jati Heights Townhouse Desa Jati Nilai near USIM,390000.0,"RM 390,000",MYR,4,3,,1890,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/nego-facing-open-jati-heights-townhouse-desa-jati-nilai-near-usim-109069003.htm
2026-05-29T18:38:29.329976+00:00,negeri-sembilan,townhouse,For Sale,"3 Storey Townhouse Jati Heights, Bandar Baru Nilai",390000.0,"RM 390,000",MYR,4,3,,1890,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/3-storey-townhouse-jati-heights-bandar-baru-nilai-110223978.htm
2026-05-29T18:31:59.918675+00:00,negeri-sembilan,townhouse,For Sale,BELOW MARKET Townhouse Condo Citra hill residence LEVEL 1 Nilai Pajam,250000.0,"RM 250,000",MYR,3,2,,1030,Mantin,Negeri Sembilan,"Jalan Bukit Citra 10/1, 71700 Mantin, Negeri Sembilan",,,,https://www.mudah.my/below-market-townhouse-condo-citra-hill-residence-level-1-nilai-pajam-114720726.htm
2026-05-29T18:31:22.704525+00:00,negeri-sembilan,townhouse,For Sale,Groundfloor Townhouse BANDAR AINSDALE Labu Seremban FOR SALE,275000.0,"RM 275,000",MYR,3,2,,984,Labu,Negeri Sembilan,,,,,https://www.mudah.my/groundfloor-townhouse-bandar-ainsdale-labu-seremban-for-sale-113325492.htm
2026-05-29T18:30:21.808831+00:00,negeri-sembilan,townhouse,For Sale,End Unit Townhouse @ Suci Bandar Ainsdale – (Nego 🔥),248000.0,"RM 248,000",MYR,3,2,,1038,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/end-unit-townhouse-suci-bandar-ainsdale-nego-114689992.htm
2026-05-29T18:23:00.168934+00:00,negeri-sembilan,townhouse,For Sale,Townhouse murah di Gadong Jaya Labu Negeri Sembilan untuk dijual,150000.0,"RM 150,000",MYR,3,2,,700,Labu,Negeri Sembilan,,,,,https://www.mudah.my/townhouse-murah-di-gadong-jaya-labu-negeri-sembilan-untuk-dijual-113946710.htm
2026-05-29T18:22:57.664996+00:00,negeri-sembilan,townhouse,For Sale,Townhouse Seremban  | Rasa Landed | 3 1 Bilik Freehold,290000.0,"RM 290,000",MYR,3,2,,1000,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/townhouse-seremban-rasa-landed-3-1-bilik-freehold-114495815.htm
2026-05-29T18:22:48.838592+00:00,negeri-sembilan,townhouse,For Sale,GROUND Townhouse Suci Bandar Ainsdale Seremban,298000.0,"RM 298,000",MYR,3,2,,984,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/ground-townhouse-suci-bandar-ainsdale-seremban-111027349.htm
2026-05-29T03:56:08.581217+00:00,negeri-sembilan,townhouse,For Sale,"[ Ground Floor ] Townhouse Suci Bandar Ainsdale, Seremban",299000.0,"RM 299,000",MYR,3,2,,926,Seremban,Negeri Sembilan,"Jalan 1A, Taman Suci, Bandar Ainsdale, 70200 Seremban, Negeri Sembilan",,,,https://www.mudah.my/ground-floor-townhouse-suci-bandar-ainsdale-seremban-114788912.htm
2026-05-29T03:56:07.061214+00:00,negeri-sembilan,townhouse,For Sale,Seremban Sikamat Townhouse Full Loan|Ready Move In|GatedGuarded,249988.0,"RM 249,988",MYR,3,2,,1100,Sikamat,Negeri Sembilan,,,,,https://www.mudah.my/seremban-sikamat-townhouse-full-loan-ready-move-in-gatedguarded-114790616.htm
2026-05-29T03:56:05.935209+00:00,negeri-sembilan,townhouse,For Sale,|GROUND FLOOR|END LOT|Studio Loft at Laman Cempaka Seri 2 Townhouse,275000.0,"RM 275,000",MYR,1,1,,915,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/ground-floor-end-lot-studio-loft-at-laman-cempaka-seri-2-townhouse-114210831.htm
2026-05-29T03:56:04.514207+00:00,negeri-sembilan,townhouse,For Sale,(Last Unit) Seremban Sikamat Townhouse Full Loan GatedGuarded Freehold,249988.0,"RM 249,988",MYR,3,2,,1100,Sikamat,Negeri Sembilan,,,,,https://www.mudah.my/last-unit-seremban-sikamat-townhouse-full-loan-gatedguarded-freehold-114829628.htm
2026-05-29T03:56:03.151204+00:00,negeri-sembilan,townhouse,For Sale,GF Townhouse Ainsdale | near Exit Ainsdale,275000.0,"RM 275,000",MYR,3,2,,984,Labu,Negeri Sembilan,,,,,https://www.mudah.my/gf-townhouse-ainsdale-near-exit-ainsdale-113813441.htm
2026-05-29T03:56:02.184205+00:00,negeri-sembilan,townhouse,For Sale,"ENDLOT TOWNHOUSE @ Nilai Perdana, Nilai",390000.0,"RM 390,000",MYR,3,2,,1540,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/endlot-townhouse-nilai-perdana-nilai-114803445.htm
2026-05-29T03:56:01.851199+00:00,negeri-sembilan,townhouse,For Sale,(Last 2) Seremban Sikamat Townhouse|Full Loan |Ready Move In,250000.0,"RM 250,000",MYR,3,2,,1267,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/last-2-seremban-sikamat-townhouse-full-loan-ready-move-in-114553147.htm
2026-05-29T03:56:01.449198+00:00,negeri-sembilan,townhouse,For Sale,"[Renovated] Fully Furnished 2 Storey Townhouse. Bayu 1, Nilai",400000.0,"RM 400,000",MYR,3,2,,1424,Nilai,Negeri Sembilan,,,,,https://www.mudah.my/renovated-fully-furnished-2-storey-townhouse-bayu-1-nilai-114176402.htm
2026-05-29T03:56:00.833193+00:00,negeri-sembilan,townhouse,For Sale,Townhouse Suci @ Bandar Ainsdale,270000.0,"RM 270,000",MYR,3,2,,1022,Seremban,Negeri Sembilan,"Jalan 1A, Taman Suci, Bandar Ainsdale, 70200 Seremban, Negeri Sembilan",,,,https://www.mudah.my/townhouse-suci-bandar-ainsdale-114805869.htm
2026-05-29T03:55:59.263189+00:00,negeri-sembilan,townhouse,For Sale,[Ground floor] Townhouse Suci Bandar Ainsdale Seremban Negeri 9,305000.0,"RM 305,000",MYR,3,2,,984,Seremban,Negeri Sembilan,,,,,https://www.mudah.my/ground-floor-townhouse-suci-bandar-ainsdale-seremban-negeri-9-111034463.htm
2026-05-29T19:12:02.476173+00:00,pahang,apartment,For Sale,"MODERN DESIGN & GOOD FOR INVEST Mawar Apartment@ Gohtong Jaya, Genting",720000.0,"RM 720,000",MYR,2,2,,820,Genting Highlands,Pahang,"Jalan Jati 2, Gohtong Jaya, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/modern-design-good-for-invest-mawar-apartment-gohtong-jaya-genting-114571721.htm
2026-05-29T19:07:11.694056+00:00,pahang,apartment,For Sale,Seaview 2Bedrooms Swiss Garden Apartment,550000.0,"RM 550,000",MYR,2,2,,721,Kuantan,Pahang,"Jalan Kuantan-Kemaman, Kampung Sungai Karang Pantai, 26100 Kuantan, Pahang",,,,https://www.mudah.my/seaview-2bedrooms-swiss-garden-apartment-105306619.htm
2026-05-29T19:07:08.881042+00:00,pahang,apartment,For Sale,[ADA LIFT & GERAN STRATA] Apartment Bailey’s Court Setali Kuantan,210000.0,"RM 210,000",MYR,3,2,,1474,Kuantan,Pahang,,,,,https://www.mudah.my/ada-lift-geran-strata-apartment-bailey-s-court-setali-kuantan-114571538.htm
2026-05-29T19:04:41.876700+00:00,pahang,apartment,For Sale,"STUDIO APARTMENT MAHKOTA VALLEY, INDERA MAHKOTA Kuantan Pahang",250000.0,"RM 250,000",MYR,1,1,,465,Kuantan,Pahang,"Jalan IM 9/2, Bandar Indera Mahkota, 25200 Kuantan, Pahang",,,,https://www.mudah.my/studio-apartment-mahkota-valley-indera-mahkota-kuantan-pahang-113517458.htm
2026-05-29T19:04:38.310741+00:00,pahang,apartment,For Sale,For sale - Family Suite Apartment,60000.0,"RM 60,000",MYR,2,2,,810,Kuantan,Pahang,"Off Jalan Gambang, 26300 Kuantan, Pahang",,,,https://www.mudah.my/for-sale-family-suite-apartment-114579329.htm
2026-05-29T19:02:32.022370+00:00,pahang,apartment,For Sale,"Apartment Desa Anthurium, Brinchang – Tanah Rata Untuk Dijual",330000.0,"RM 330,000",MYR,3,2,,1399,Cameron Highlands,Pahang,"Off Jalan Besar, Tanah Rata, 39000 Cameron Highlands, Pahang",,,,https://www.mudah.my/apartment-desa-anthurium-brinchang-tanah-rata-untuk-dijual-112550337.htm
2026-05-29T19:02:30.461359+00:00,pahang,apartment,For Sale,Below Market Unit🔥Timurbay Tower B Seaview Apartment,350000.0,"RM 350,000",MYR,1,1,,541,Kuantan,Pahang,"Jalan Kuantan - Kemaman, Kampung Sungai Karang Pantai, 26100 Kuantan, Pahang",,,,https://www.mudah.my/below-market-unit-timurbay-tower-b-seaview-apartment-114634873.htm
2026-05-29T18:58:59.306968+00:00,pahang,apartment,For Sale,APARTMENT BUKIT SEKILAU Kuantan Pahang,165000.0,"RM 165,000",MYR,3,2,,872,Kuantan,Pahang,"Lorong Bukit Sekilau 22 & 23, Taman Aman, 25200 Kuantan, Pahang",,,,https://www.mudah.my/apartment-bukit-sekilau-kuantan-pahang-113517120.htm
2026-05-29T18:57:21.164427+00:00,pahang,apartment,For Sale,[Lowest Price] kempas Apartment,450000.0,"RM 450,000",MYR,3,2,,1065,Bentong,Pahang,"Off Jalan Meranti, 69000 Bentong, Pahang",,,,https://www.mudah.my/lowest-price-kempas-apartment-114637308.htm
2026-05-29T18:57:13.950386+00:00,pahang,apartment,For Sale,APARTMENT SEA VIEW TIMUR BAY Kuantan,350000.0,"RM 350,000",MYR,2,1,,541,Kuantan,Pahang,,,,,https://www.mudah.my/apartment-sea-view-timur-bay-kuantan-114644668.htm
2026-05-29T18:55:12.663170+00:00,pahang,apartment,For Sale,Apartment Taman Royal Lily untuk dijual,230000.0,"RM 230,000",MYR,3,2,,862,Tanah Rata,Pahang,Apartment Taman Royal Lily untuk dijual,,,,https://www.mudah.my/apartment-taman-royal-lily-untuk-dijual-114126370.htm
2026-05-29T18:55:09.590965+00:00,pahang,apartment,For Sale,APARTMENT SAMSURIA FULLY FURNISHED Kuantan,280000.0,"RM 280,000",MYR,1,1,,632,Kuantan,Pahang,,,,,https://www.mudah.my/apartment-samsuria-fully-furnished-kuantan-114642734.htm
2026-05-29T18:54:11.994779+00:00,pahang,apartment,For Sale,Le Town Apartment for  Sale ,265000.0,"RM 265,000",MYR,3,2,,1100,Kuantan,Pahang,"Lorong Seri Teruntum 139, Taman Lion, 25100 Kuantan, Pahang",,,,https://www.mudah.my/le-town-apartment-for-sale-114601036.htm
2026-05-29T18:50:44.144000+00:00,pahang,apartment,For Sale,"Cameron Highland, Ringlet, Orchid Deluxe Apartments",200000.0,"RM 200,000",MYR,3,1,,693,Ringlet,Pahang,,,,,https://www.mudah.my/cameron-highland-ringlet-orchid-deluxe-apartments-114622726.htm
2026-05-29T18:48:19.257011+00:00,pahang,apartment,For Sale,"APARTMENT UNTUK DIJUAL Royal Lily, Tanah Rata, Cameron Highlands",260000.0,"RM 260,000",MYR,3,2,,800,Tanah Rata,Pahang,About Taman Royal Lily,,,,https://www.mudah.my/apartment-untuk-dijual-royal-lily-tanah-rata-cameron-highlands-114798999.htm
2026-05-29T18:47:23.895375+00:00,pahang,apartment,For Sale,Apartment Taman Royal Lily Tanah Rata Cameron Highland Untuk Dijual,200000.0,"RM 200,000",MYR,3,2,,740,Tanah Rata,Pahang,Apartment Taman Royal Lily Tanah Rata Cameron Highland Untuk Dijual,,,,https://www.mudah.my/apartment-taman-royal-lily-tanah-rata-cameron-highland-untuk-dijual-114613821.htm
2026-05-29T18:47:06.112147+00:00,pahang,apartment,For Sale,[ PARTLY FURNISHED / RENOVATED ] Kayangan Apartment @ Pahang For Sale,2980000.0,"RM 2,980,000",MYR,6,3,,2454,Genting Highlands,Pahang,"Jalan Genting Highlands, 69000 Genting Highlands, Pahang",,,,https://www.mudah.my/partly-furnished-renovated-kayangan-apartment-pahang-for-sale-114697849.htm
2026-05-29T18:45:17.861352+00:00,pahang,apartment,For Sale,Peony Square Tanah Terla Tanah Rata Fully Furnished Apartment Cameron,530000.0,"RM 530,000",MYR,3,2,,1151,Hulu Telom,Pahang,"Jalan Besar Kuala Terla, Kuala Terla, 39000 Hulu Telom, Pahang",,,,https://www.mudah.my/peony-square-tanah-terla-tanah-rata-fully-furnished-apartment-cameron-108692726.htm
2026-05-29T18:43:27.759696+00:00,pahang,apartment,For Sale,"Iris Apartments@Iris House Resort,Tanah Rata,Cameron Highlands,Pahang",370000.0,"RM 370,000",MYR,2,2,,743,Tanah Rata,Pahang,"Griddle Rd, Off Jalan Besar, 39000 Tanah Rata, Pahang",,,,https://www.mudah.my/iris-apartments-iris-house-resort-tanah-rata-cameron-highlands-pahang-110779445.htm
2026-05-29T18:39:28.592959+00:00,pahang,apartment,For Sale,Apartment semambu baru murah sesuai untuk investment,130000.0,"RM 130,000",MYR,3,2,,894,Kuantan,Pahang,,,,,https://www.mudah.my/apartment-semambu-baru-murah-sesuai-untuk-investment-114793978.htm
